# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=19
# stan_version_patch=1
# init=random
# enable_random_init=0
# seed=2136375713
# chain_id=3
# iter=1000
# warmup=500
# save_warmup=1
# thin=1
# refresh=100
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=results_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta0,betas.1,logit_rho,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,phi.16,phi.17,phi.18,phi.19,phi.20,phi.21,phi.22,phi.23,phi.24,phi.25,phi.26,phi.27,phi.28,phi.29,phi.30,phi.31,phi.32,phi.33,phi.34,phi.35,phi.36,phi.37,phi.38,phi.39,phi.40,phi.41,phi.42,phi.43,phi.44,phi.45,phi.46,phi.47,phi.48,phi.49,phi.50,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,theta.22,theta.23,theta.24,theta.25,theta.26,theta.27,theta.28,theta.29,theta.30,theta.31,theta.32,theta.33,theta.34,theta.35,theta.36,theta.37,theta.38,theta.39,theta.40,theta.41,theta.42,theta.43,theta.44,theta.45,theta.46,theta.47,theta.48,theta.49,theta.50,sigma,rho,convolved_re.1,convolved_re.2,convolved_re.3,convolved_re.4,convolved_re.5,convolved_re.6,convolved_re.7,convolved_re.8,convolved_re.9,convolved_re.10,convolved_re.11,convolved_re.12,convolved_re.13,convolved_re.14,convolved_re.15,convolved_re.16,convolved_re.17,convolved_re.18,convolved_re.19,convolved_re.20,convolved_re.21,convolved_re.22,convolved_re.23,convolved_re.24,convolved_re.25,convolved_re.26,convolved_re.27,convolved_re.28,convolved_re.29,convolved_re.30,convolved_re.31,convolved_re.32,convolved_re.33,convolved_re.34,convolved_re.35,convolved_re.36,convolved_re.37,convolved_re.38,convolved_re.39,convolved_re.40,convolved_re.41,convolved_re.42,convolved_re.43,convolved_re.44,convolved_re.45,convolved_re.46,convolved_re.47,convolved_re.48,convolved_re.49,convolved_re.50
-70.9426,0.927662,0.000342604,10,1023,0,142.358,0.737705,-0.0532716,-0.755157,62.242,-13.8232,-227.159,246.913,-17.3701,-124.643,-247.048,-39.5804,-109.454,-81.3917,-182.478,-19.2836,166.282,50.4203,5.36547,-65.6133,-17.5126,-7.02053,75.969,-4.82493,-34.5535,291.39,-113.521,31.2384,-42.0341,-30.7013,-22.9328,-7.10182,-125.773,3.98666,55.431,-142.54,-148.02,-40.2265,107.004,152.08,-77.6151,37.1252,62.2609,8.19149,25.7443,56.1886,81.1873,115.822,-46.9891,91.2299,124.142,24.3577,-17.5572,132.225,1.27025,-0.541098,-0.17126,-1.2212,-0.286804,0.681091,0.147682,0.198298,1.10351,-0.0793139,0.72421,-1.76257,-1.34767,-0.0741712,0.683772,-0.877537,1.10961,1.30245,1.5282,0.897216,0.985259,-0.874933,-0.915678,0.182903,-0.251342,-1.31568,0.651997,0.0957111,0.986006,-0.406917,-0.798517,-1.32421,-1.42559,0.640991,-0.988347,0.434879,1.17142,-0.546908,1.58341,-0.693096,-0.441663,-0.780441,1.21599,-0.271474,0.242571,0.696216,1.15759,0.555809,-0.501818,1.7803,0.0010118,0.319699,25.9328,-5.97296,-90.9621,97.7113,-7.18132,-49.2721,-98.651,-15.6612,-42.8508,-32.6068,-72.3594,-9.16357,65.3699,20.0974,2.70915,-26.9568,-6.08653,-1.73262,31.6338,-1.18904,-13.0022,115.78,-46.1422,12.6403,-17.013,-13.3599,-8.63102,-2.76045,-49.4723,1.25829,21.5033,-58.0812,-60.3559,-15.5543,41.966,61.162,-30.0652,14.392,26.1986,2.70338,9.92858,21.8212,33.4626,46.0829,-18.5867,37.049,50.5881,10.1969,-7.43348,54.3333
-70.9927,0.997862,0.000342604,10,1023,0,129.601,0.799273,-0.0462992,-0.814409,65.4082,-10.2852,-218.448,234.93,-18.7584,-121.501,-249.947,-40.9248,-106.864,-82.2027,-179.208,-15.2613,161.03,52.4837,4.6492,-65.2825,-13.181,-7.33559,80.4087,-5.71696,-34.6676,287.634,-103.829,30.5839,-42.2981,-32.5705,-23.3518,-8.14839,-129.863,4.05325,52.7834,-144.025,-149.099,-40.502,106.479,155.068,-76.5873,34.9335,61.3795,7.39938,23.118,56.4969,78.9972,114.298,-47.4127,93.14,125.839,24.1902,-16.4949,128.492,1.12775,-0.349676,-0.151633,-1.16484,-0.294166,0.61272,0.295582,0.28707,0.886775,-0.0577991,0.643124,-1.82217,-1.67186,-0.280502,0.795538,-0.917116,1.22526,1.47045,1.73523,1.0359,1.05508,-0.807632,-0.823575,0.313104,-0.202014,-1.27515,0.32021,0.0982876,0.878573,-0.263608,-0.719072,-1.3464,-1.20812,0.693853,-0.89611,0.451822,0.685858,-0.375551,1.62148,-0.75935,-0.428469,-0.770294,1.0807,-0.293061,-0.102253,0.845389,1.2938,0.700476,-0.799965,1.71699,0.000975246,0.306952,26.5632,-4.32044,-85.7052,91.0663,-7.59368,-47.0891,-97.6733,-15.7937,-41.1268,-32.2518,-69.6711,-7.49573,61.6931,20.3275,2.48365,-26.3385,-4.14377,-1.64965,32.9455,-1.3773,-12.703,112.011,-41.3615,12.2422,-16.7389,-13.8214,-8.88172,-3.11039,-50.1438,1.36845,20.0798,-57.5441,-59.4167,-15.2894,40.9682,61.1256,-29.4329,13.3729,25.3959,2.26662,8.7,21.4919,31.8476,44.5334,-18.6595,37.1923,50.3757,10.0599,-7.12802,51.7672
-70.2967,0.987655,0.000342604,10,1023,0,128.391,0.83493,-0.0435452,-0.607251,69.9663,-15.3368,-225.777,229.885,-19.049,-121.739,-248.117,-40.8797,-105.559,-80.2957,-180.442,-15.9956,166.613,52.6967,2.56087,-61.5303,-10.5298,-7.02692,88.4606,-5.76629,-35.9624,281.058,-109.801,28.6917,-42.5652,-33.4332,-24.9569,-1.20436,-138.172,2.34002,51.0668,-141.126,-146.579,-41.1438,108.974,156.629,-76.8946,34.7482,58.4238,9.31052,19.5388,57.1571,78.4477,124.72,-47.1756,93.046,125.696,23.7392,-16.8086,130.108,1.12463,-0.252131,-0.257206,-1.29461,-0.388898,0.698806,0.217827,0.137966,0.754182,-0.263746,0.64447,-1.87412,-1.55606,-0.231279,0.777746,-0.678729,1.19647,1.50395,1.65074,0.896095,1.07289,-0.751312,-0.821149,0.325901,-0.289383,-1.28893,0.421541,-0.0952525,0.986215,-0.247649,-0.715703,-1.17938,-1.28084,0.664678,-0.798244,0.699709,0.477477,-0.312868,1.65664,-0.791145,-0.365298,-0.748903,1.02923,-0.37078,0.150606,0.765814,1.13631,0.664452,-0.798993,1.76091,0.000974337,0.352687,30.2859,-6.64328,-95.018,95.4944,-8.31217,-50.56,-104.017,-17.0557,-43.7207,-33.931,-75.255,-8.2249,68.7145,21.943,1.70113,-26.3847,-3.45919,-1.74081,38.4756,-1.70049,-14.2386,117.421,-46.7698,12.3108,-18.1074,-15.0767,-10.1411,-0.582385,-57.2294,0.783404,20.8688,-60.2121,-62.5836,-16.7429,45.1194,66.3364,-31.9064,14.3402,25.8669,3.27327,7.91108,23.3996,33.7708,52.0756,-19.6894,39.6892,53.6979,10.5035,-7.70133,56.0533
-70.3222,0.862723,0.000342604,10,1023,0,125.703,0.86179,-0.0504011,-0.517494,61.241,-15.2424,-223.86,247.003,-21.7567,-122.108,-243.534,-38.2604,-107.447,-82.3493,-186.001,-17.123,167.134,53.972,3.60932,-62.6201,-17.5821,-7.8559,79.5588,-3.88847,-39.5404,281.63,-105.555,30.5851,-42.7668,-31.4391,-25.8591,-4.8091,-126.693,4.36654,47.4209,-133.541,-147.703,-42.1762,106.083,161.293,-76.999,37.1485,48.1328,9.05627,16.6537,59.1534,81.0333,130.865,-47.1904,91.7171,125.453,21.7674,-19.5692,128.628,1.43262,-0.332654,-0.498662,-1.37097,-0.288742,0.518836,-0.116328,0.250417,0.780273,-0.293729,0.353434,-1.94854,-1.807,-0.262426,0.940775,-0.632253,0.913839,1.50696,1.40529,1.0965,1.00153,-0.584704,-0.885818,0.0579619,-0.104244,-1.20156,0.650694,0.221331,0.626341,-0.0728354,-0.662018,-1.27574,-1.29669,0.662368,-0.790572,0.673989,0.510052,-0.600829,1.68976,-0.648148,-0.35264,-0.645974,1.04071,-0.443758,0.149933,0.790188,1.20277,0.481724,-0.87423,1.69978,0.00134207,0.373438,27.5968,-6.8497,-97.1267,105.647,-9.62984,-52.3535,-105.325,-16.3345,-45.8115,-35.8165,-80.093,-8.9414,70.7899,23.1141,2.3043,-27.5592,-6.87404,-2.20177,35.4905,-0.812309,-16.293,121.232,-46.3127,13.262,-18.5625,-14.5363,-10.6589,-1.90286,-54.2497,1.82917,19.967,-58.7141,-64.8504,-17.7004,45.2138,70.23,-32.8683,15.5766,22.1362,3.40026,6.91708,25.0495,35.8391,56.1969,-20.2728,40.2574,55.1617,9.78724,-9.14804,56.927
-69.0635,0.989013,0.000342604,10,1023,0,128.652,0.859348,-0.0655179,-0.431438,74.3469,-13.2028,-234.348,249.586,-24.3709,-127.918,-227.772,-35.3157,-104.329,-83.1923,-178.347,-26.5152,179.337,54.0255,6.26291,-55.5199,-13.4389,-7.86745,88.9624,-0.634707,-44.9448,250.162,-103.236,33.571,-43.4371,-29.8313,-30.5227,-6.20077,-139.939,6.77875,41.0973,-124.182,-150.675,-41.1575,119.83,164.533,-77.5603,37.0789,28.2068,5.38182,14.7096,61.0047,81.7391,138.644,-46.7464,93.2302,125.501,18.8642,-20.3122,118.701,1.07516,-0.548182,-0.511493,-1.41965,0.0368746,0.523549,0.0622422,0.450347,0.622838,-0.223413,0.50422,-1.94123,-1.2167,-0.371078,0.906878,-0.458268,0.647812,1.61059,1.5127,1.18016,1.16828,-0.586517,-0.582241,-0.118942,-0.0932742,-1.3233,1.06211,0.518642,0.215643,-0.425642,-0.655931,-0.979809,-1.15751,0.736907,-0.501426,0.605468,0.409309,-0.317191,1.37257,-0.873488,-0.318684,-0.841407,1.02211,-0.515564,0.299323,0.686942,1.44538,0.679818,-0.85201,1.64265,0.00110647,0.393783,33.8267,-6.28523,-104.384,109.642,-10.7853,-56.3529,-101.019,-15.3198,-45.8085,-37.0884,-78.7442,-13.2769,78.629,23.6835,3.4851,-24.9924,-5.45879,-2.23698,40.6526,0.637237,-19.0335,110.546,-46.2616,14.8037,-19.3467,-14.2672,-12.7167,-2.34762,-61.9266,2.67649,17.7252,-55.8656,-67.7596,-17.6888,52.7812,73.479,-34.0967,16.2059,13.5847,1.70795,6.27887,26.4142,37.0654,61.1184,-20.5095,41.9034,56.8132,8.89981,-9.67638,53.9493
-70.2578,0.977877,0.000342604,10,1023,0,138.658,0.825348,-0.06973,-0.59025,75.6237,-11.9314,-228.8,260.659,-24.9294,-127.069,-228.509,-35.7843,-104.863,-83.1879,-182.407,-26.415,179.13,54.5363,3.20998,-55.3367,-17.2568,-8.13531,96.5976,0.287035,-44.4924,251.311,-105.882,33.156,-43.6884,-30.1797,-33.7763,-3.86569,-148.394,7.15689,39.5998,-116.69,-150.14,-41.405,116.276,163.09,-76.9542,36.1847,30.2872,5.54647,14.0945,59.1297,82.4998,139.733,-47.2082,90.273,125.882,18.5918,-19.7253,114.211,1.12181,-0.495802,-0.506361,-1.50875,-0.00718079,0.478777,0.00579718,0.365948,0.756117,-0.0451946,0.528135,-2.00187,-1.31692,-0.457455,1.03147,-0.376864,0.781814,1.63564,1.50692,1.11423,1.26889,-0.576312,-0.486834,-0.10336,-0.148295,-1.22734,1.13359,0.541181,0.292545,-0.448955,-0.613779,-1.19657,-1.15965,0.693484,-0.536502,0.634866,0.315617,-0.316916,1.36627,-0.772975,-0.262557,-0.834692,1.17207,-0.539673,0.407666,0.753834,1.32372,0.564927,-0.831891,1.62444,0.0010571,0.356578,32.8314,-5.43565,-97.0151,108.851,-10.532,-53.2697,-96.4817,-14.8161,-43.6712,-35.1617,-76.5965,-12.7593,74.58,22.6606,2.18277,-23.6678,-6.65942,-2.12307,41.9964,1.01497,-17.7687,105.652,-45.0985,13.917,-18.5661,-13.7276,-13.3525,-1.19816,-62.4237,2.66182,16.2284,-50.2311,-64.3255,-16.9267,48.6664,69.3728,-32.2402,15.0245,13.8845,1.72193,5.74067,24.2975,35.7751,58.5684,-19.6063,38.7218,54.2143,8.30341,-8.99615,49.5277
-69.0114,0.998888,0.000342604,10,1023,0,123.926,0.88578,-0.0758627,-0.487282,77.1538,-4.34454,-239.389,246.888,-22.9332,-132.582,-227.459,-34.8348,-104.097,-85.9918,-185.111,-23.3483,186.511,56.0413,6.36953,-53.2289,-18.539,-8.65279,99.8779,-1.91301,-44.9526,241.38,-104.216,38.054,-43.0275,-34.2683,-34.0751,1.7776,-152.208,6.95644,43.954,-119.002,-148.756,-41.9291,117.468,162.753,-75.8484,37.7087,35.3604,6.70165,11.0393,61.0749,81.7093,138.847,-47.2281,91.9806,124.858,20.6218,-20.0122,112.899,0.955806,-0.269945,-0.253834,-1.55256,0.00146455,0.6518,-0.0221532,0.30819,0.633769,-0.193087,0.609694,-1.95882,-1.02521,-0.472597,1.00202,-0.0228403,0.87003,1.67868,1.4977,1.33614,1.30105,-0.305532,-0.514037,0.200824,-0.103491,-1.03285,1.25835,0.649804,0.115051,-0.583016,-0.532288,-1.33455,-1.01735,0.659315,-0.362372,0.721183,0.574531,-0.521999,1.11681,-0.84314,-0.315018,-0.817089,1.05815,-0.596321,0.371775,0.585819,1.15805,0.56928,-0.427589,1.65139,0.00106903,0.380534,34.4065,-2.10754,-104.62,106.47,-10.0022,-57.3186,-99.2344,-14.9522,-44.9079,-37.6612,-80.2649,-11.7261,80.5486,24.073,3.56702,-23.2362,-7.40186,-2.45309,44.7451,0.217181,-18.5841,105.049,-45.8632,16.7571,-18.8499,-15.7606,-13.873,1.28682,-66.302,2.5755,18.7536,-52.9588,-65.6877,-17.7704,50.9541,71.5596,-32.6326,16.0375,16.3031,2.25963,4.56734,25.9975,36.4741,60.0952,-20.3081,40.5826,55.374,9.44322,-9.06579,50.5458
-69.7633,0.999971,0.000342604,10,1023,0,126.835,0.8418,-0.0612442,-0.789561,66.2801,7.36319,-247.529,261.131,-22.328,-124.91,-238.354,-35.2079,-103.7,-87.8846,-184.529,-26.61,174.66,55.0488,8.99869,-56.6584,-17.655,-9.65422,97.6513,-1.18143,-40.9285,213.723,-95.6522,36.2588,-41.6523,-34.4265,-30.7719,13.7591,-124.601,6.20568,50.61,-138.808,-145.517,-41.2579,125.638,160.403,-74.4313,36.4406,33.8199,11.0037,8.51169,61.2412,82.4514,125.715,-46.6054,92.4616,128.221,20.8608,-18.9304,111.291,0.928082,-0.132713,-0.190516,-1.56719,0.070363,0.541723,0.148478,0.717537,0.823646,-0.325576,0.52222,-1.85587,-0.142256,-0.347827,1.31467,0.264234,0.853121,1.73579,1.30178,1.59618,1.26434,-0.235087,-0.415354,0.0365142,-0.182212,-1.05207,1.2502,0.626287,-0.109934,-0.479764,-0.609906,-1.19742,-0.938085,0.738353,-0.583314,0.52274,1.17459,-0.21187,1.2685,-0.691598,-0.442069,-0.800536,1.51113,-0.853384,0.395273,0.648733,1.21555,0.318462,-0.441865,1.65068,0.00106785,0.312263,26.9592,2.79939,-97.9653,101.882,-8.76423,-48.9069,-94.0589,-13.3168,-40.2925,-34.9963,-72.4807,-12.0536,68.8962,21.4632,4.64595,-22.1686,-6.26862,-2.37523,39.665,0.856887,-15.1238,84.2544,-38.14,14.3574,-16.6094,-14.4756,-11.1223,5.95606,-49.3254,2.05421,19.492,-55.8409,-58.277,-15.6901,49.1603,63.8141,-28.4363,14.2232,14.4154,3.77442,2.99666,23.5346,33.8326,48.9666,-18.0876,37.0728,51.6727,8.50692,-7.8465,45.3438
-71.5793,0.99756,0.000342604,10,1023,0,117.616,0.798308,-0.0560185,-0.926597,75.9775,-1.09192,-240.497,247.699,-24.4313,-126.744,-236.023,-34.802,-101.577,-90.2205,-192.473,-29.0869,173.932,55.4347,2.07214,-49.6728,-22.9654,-9.21702,99.5633,-1.02627,-38.4767,237.041,-81.6802,40.1419,-40.0906,-32.5408,-33.3822,6.01317,-134.523,9.49846,48.4062,-150.165,-144.153,-40.9463,129.58,161.704,-74.875,38.1239,31.6172,11.9383,12.3555,64.5352,81.5146,121.534,-46.0695,90.6009,129.81,21.0944,-18.0704,104.581,0.850342,0.0421104,-0.00811481,-1.54502,-0.252446,0.351544,0.494793,0.632141,1.0311,-0.316501,0.688187,-1.77578,-0.207415,-0.701151,1.24441,0.504399,1.06345,1.99124,1.34954,1.69755,1.06964,-0.187468,-0.377065,0.12798,0.107205,-1.177,1.24657,0.482863,-0.00262766,-0.616005,-0.407325,-0.730239,-0.864948,0.892661,-0.898026,0.477616,1.31615,-0.162622,1.4155,-0.596789,-0.477383,-0.841807,1.88169,-0.799542,0.173811,0.892887,1.08703,0.523594,-0.521816,1.69283,0.00104904,0.283616,29.3309,-0.375546,-90.5718,91.9691,-9.41385,-47.4308,-88.4613,-12.5705,-37.3786,-34.2426,-71.8979,-12.4564,65.3228,20.2818,1.83358,-18.2785,-7.74808,-1.78551,38.6352,1.05033,-13.584,89.1049,-31.0778,15.2247,-15.0063,-13.2502,-11.5158,2.67309,-50.6599,3.05549,17.8838,-57.1663,-55.0165,-14.6638,48.0365,61.2976,-27.082,14.2188,13.1043,3.99053,4.24871,23.5898,32.2889,45.0897,-17.2015,34.8737,49.8031,8.38675,-7.24651,40.8151
-73.741,0.796544,0.000342604,10,1023,0,125.18,0.849531,-0.0496286,-0.493608,82.4031,4.99288,-246.11,242.003,-22.56,-119.627,-232.755,-33.2469,-95.9973,-91.5505,-192.575,-30.939,188.207,53.6365,4.30499,-51.7115,-34.7946,-8.18569,100.659,-3.10582,-45.3796,237.481,-108.008,43.4785,-42.4159,-35.6233,-39.6811,4.2009,-131.531,8.63218,57.9453,-144.566,-146.756,-39.3626,127.215,164.477,-76.7977,36.9323,34.8633,10.8611,11.4241,62.1712,82.0425,134.686,-46.5242,90.6508,128.826,24.0384,-16.8069,100.391,0.896884,0.235735,0.31242,-1.74999,0.152697,0.468632,0.345626,0.766965,1.2376,-0.130589,0.261748,-1.88121,-0.0731889,-0.299368,1.11518,0.377196,1.27642,1.98051,1.52305,1.50004,0.992321,-0.19134,-0.327678,-0.0725289,-0.0492734,-1.12685,1.47518,0.282755,0.0370628,-0.680632,-0.582967,-0.81059,-0.873031,0.9202,-1.27097,0.529765,1.70998,-0.013685,1.49604,-0.368247,-0.514549,-0.825016,1.59799,-0.776759,0.0883207,1.04621,0.527836,0.775814,-0.330711,1.73776,0.00113437,0.379044,36.5802,2.35937,-106.896,103.975,-9.70095,-51.7094,-101.056,-13.8694,-40.8164,-39.9586,-83.6294,-14.9514,81.8766,23.1143,2.75291,-22.2149,-14.1417,-2.00291,45.0212,-0.170051,-18.9736,103.234,-47.2787,18.8708,-18.5042,-16.3963,-16.1124,2.05164,-57.2315,3.2216,24.7666,-63.5741,-64.5768,-16.4111,54.3802,72.0212,-32.0857,16.0674,16.3563,4.43812,4.56791,26.4156,36.9757,58.0225,-20.1843,40.2885,56.4994,11.0762,-7.57735,45.0736
-73.1298,0.999154,0.000342604,10,1023,0,122.7,0.662231,-0.0484929,-0.813853,82.8874,-0.289928,-245.705,242.762,-23.8011,-118.792,-243.654,-29.1401,-96.9897,-92.8145,-195.298,-32.0099,199.842,50.692,14.2554,-57.0832,-32.0737,-7.56196,100.025,-3.66228,-43.7408,249.75,-107.454,50.3507,-41.1757,-38.9733,-39.3221,1.79748,-126.15,9.85109,57.128,-161.896,-146.952,-39.0526,127.418,163.161,-77.5543,36.779,44.0394,11.4697,9.06543,61.4093,80.1895,129.088,-46.2221,89.8092,129.231,24.1013,-18.5785,100.859,0.854091,0.172275,0.345492,-1.62397,0.153921,0.400584,0.41891,0.629995,1.38528,-0.337798,0.139287,-1.95236,-0.736093,-0.516097,0.886761,0.303501,1.20877,1.86439,1.366,1.59938,1.0409,-0.326581,-0.429827,-0.30693,-0.125376,-1.09385,1.70118,0.00676605,-0.0895468,-0.673922,-0.659796,-0.481718,-1.03571,0.842367,-0.962216,0.481941,1.67552,-0.16734,1.41492,-0.441869,-0.481766,-0.914566,1.80922,-0.776537,0.237471,0.928389,0.312001,1.10581,-0.54917,1.86653,0.00105652,0.30707,33.1892,0.0298015,-95.9882,93.7708,-9.198,-46.2136,-95.1237,-10.8937,-36.8509,-36.6492,-76.4089,-14.1678,77.6923,19.4333,6.32395,-22.1146,-11.5614,-1.41109,40.3304,-0.103646,-16.2727,97.5892,-42.4621,19.4737,-16.2384,-16.1817,-13.9917,0.70995,-49.5047,3.29902,21.8356,-63.8376,-58.4431,-14.601,49.1261,64.3334,-28.9938,14.272,18.434,4.12642,3.15112,23.301,32.9271,49.9347,-17.9138,35.9632,50.8969,10.3642,-7.73684,41.0739
-73.3057,0.956047,0.000342604,10,1023,0,134.712,0.645693,-0.0462795,-0.844018,79.4074,-0.88623,-243.756,240.166,-24.3899,-117.905,-243.19,-29.5773,-96.4811,-92.5184,-191.671,-32.8313,200.876,51.4191,12.7317,-55.9603,-31.0255,-7.79368,98.4111,-3.29962,-46.5792,251.429,-106.959,50.638,-41.3745,-39.9475,-38.9911,1.61299,-126.532,9.21518,57.9389,-159.796,-146.995,-39.1823,129.357,163.968,-78.0752,36.953,44.5483,10.9631,8.73736,61.158,79.7651,127.485,-46.1211,89.8383,129.041,23.8803,-18.3767,100.669,0.832103,0.103262,0.26976,-1.58929,0.147803,0.402972,0.363882,0.690896,1.3517,-0.327522,0.138901,-2.01375,-0.721535,-0.49864,0.904377,0.347264,1.26959,1.88772,1.31529,1.63151,1.04803,-0.296034,-0.395519,-0.332785,-0.176921,-1.06724,1.72637,0.0349266,-0.115731,-0.593961,-0.683146,-0.533232,-0.960644,0.82797,-0.906554,0.500132,1.7324,-0.139046,1.36591,-0.447947,-0.493521,-0.965042,1.87583,-0.757126,0.315027,0.920232,0.209621,1.04523,-0.554286,1.90336,0.00101346,0.300689,31.4855,-0.257277,-94.2893,91.7937,-9.3334,-45.3798,-93.991,-10.8906,-36.2795,-36.1473,-74.2031,-14.4141,77.2849,19.5204,5.69289,-21.4078,-10.9682,-1.44334,39.2581,0.0849434,-17.1844,97.2424,-41.8034,19.3562,-16.1906,-16.3818,-13.6749,0.654634,-49.1586,3.07642,21.8941,-62.4056,-57.7995,-14.5003,49.3993,63.9957,-28.8244,14.212,18.4155,3.87625,2.97514,22.9066,32.497,48.7985,-17.6197,35.6037,50.2102,10.1335,-7.58895,40.6254
-73.5596,0.735502,0.000342604,10,1023,0,125.461,0.590348,-0.0302004,-0.787578,71.1129,-12.1536,-241.659,250.617,-26.2424,-114.225,-245.858,-27.2042,-98.5018,-90.4552,-195.698,-30.874,202.987,51.7677,12.2183,-59.5964,-27.2375,-8.59472,102.666,-3.49564,-49.5269,268.614,-114.437,50.6924,-41.1619,-42.0369,-36.5621,1.08857,-120.314,9.51428,53.4865,-170.135,-147.045,-39.4762,128.37,161.791,-78.3783,37.0628,51.1288,8.99374,7.96916,60.2096,80.1543,130.259,-47.0175,88.0006,128.812,23.6586,-18.0663,104.679,0.840309,-0.0667782,0.210716,-1.58366,0.25456,0.500518,0.0558384,0.594971,1.41573,-0.307415,0.395924,-2.07785,-0.505,-0.319656,0.757343,0.0405024,1.09697,1.74401,1.41398,1.63053,1.01594,-0.522124,-0.556279,-0.230767,-0.304705,-1.16864,1.77869,-0.101189,-0.142221,-0.835087,-0.691624,-0.112346,-0.921875,0.881105,-0.664211,0.569134,1.42885,-0.271266,1.27883,-0.565519,-0.524577,-0.816233,1.76808,-0.696993,0.476523,0.742197,0.263382,1.05631,-0.523185,1.94894,0.00113901,0.312689,28.815,-4.86094,-95.3785,97.7819,-10.1653,-44.75,-97.167,-10.2634,-37.7743,-36.0212,-77.0515,-13.9303,79.8433,20.2042,5.45904,-23.5311,-9.86038,-1.95253,41.7667,-0.0304169,-18.7409,105.778,-45.7099,19.8527,-16.5282,-17.5904,-12.9822,0.346535,-47.6906,3.06966,20.5754,-67.3652,-58.9063,-14.8786,50.2074,64.4447,-29.8065,14.4299,21.2767,3.08732,2.71614,23.1305,33.1592,50.9271,-18.1959,35.4111,51.151,10.2304,-7.57723,43.0062
-72.8774,0.952753,0.000342604,10,1023,0,119.271,0.614542,-0.0423087,-0.742637,85.893,-8.54806,-245.764,251.013,-26.4775,-117.613,-239.633,-33.2416,-99.7075,-89.5932,-202.119,-31.7171,198.669,50.3531,6.6799,-55.5666,-21.6876,-8.13091,98.3336,-3.59773,-50.7888,275.823,-130.845,52.4368,-41.2233,-43.0833,-39.3022,-0.301734,-119.139,4.80277,61.5858,-168.042,-147.971,-38.2444,127.256,160.509,-79.4559,34.4928,44.8095,9.52757,6.70925,58.0683,80.7309,153.193,-47.633,85.2512,127.091,21.2604,-12.5161,107.364,0.591831,-0.33002,0.0708133,-1.6063,0.0875718,0.498147,-0.00361626,0.572549,1.19888,-0.642844,0.280258,-2.24364,-0.532535,-0.36171,0.796459,0.494698,1.03972,1.71763,1.22559,1.55218,1.05357,-0.105654,-0.640539,-0.178879,-0.375624,-1.07574,1.25417,0.02774,-0.384906,-0.944979,-0.713604,-0.160354,-0.974393,0.844405,-0.377252,0.415063,1.25586,-0.0332023,1.32801,-0.461452,-0.486506,-0.90807,1.9053,-0.621296,0.969792,1.00865,0.314736,1.00435,-0.399128,1.82966,0.000881378,0.322428,34.9745,-3.70383,-98.6196,99.463,-10.559,-46.8135,-96.2191,-12.8757,-39.0471,-36.5021,-80.9232,-14.5817,79.3303,19.9198,3.33768,-21.9036,-7.85204,-1.85082,40.4912,-0.166866,-19.5252,110.66,-53.0634,20.9069,-16.8609,-18.1841,-14.748,-0.0983164,-48.1527,1.15052,24.1402,-67.6032,-60.2145,-14.6606,50.7846,64.7885,-30.8689,13.822,19.0848,3.44561,2.2934,22.5678,33.983,60.9977,-18.3271,35.0599,51.2882,9.36309,-5.35393,44.6142
