# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=19
# stan_version_patch=1
# init=random
# enable_random_init=0
# seed=2136375713
# chain_id=0
# iter=1000
# warmup=500
# save_warmup=1
# thin=1
# refresh=100
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=results_0.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta0,betas.1,logit_rho,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,phi.13,phi.14,phi.15,phi.16,phi.17,phi.18,phi.19,phi.20,phi.21,phi.22,phi.23,phi.24,phi.25,phi.26,phi.27,phi.28,phi.29,phi.30,phi.31,phi.32,phi.33,phi.34,phi.35,phi.36,phi.37,phi.38,phi.39,phi.40,phi.41,phi.42,phi.43,phi.44,phi.45,phi.46,phi.47,phi.48,phi.49,phi.50,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,theta.22,theta.23,theta.24,theta.25,theta.26,theta.27,theta.28,theta.29,theta.30,theta.31,theta.32,theta.33,theta.34,theta.35,theta.36,theta.37,theta.38,theta.39,theta.40,theta.41,theta.42,theta.43,theta.44,theta.45,theta.46,theta.47,theta.48,theta.49,theta.50,sigma,rho,convolved_re.1,convolved_re.2,convolved_re.3,convolved_re.4,convolved_re.5,convolved_re.6,convolved_re.7,convolved_re.8,convolved_re.9,convolved_re.10,convolved_re.11,convolved_re.12,convolved_re.13,convolved_re.14,convolved_re.15,convolved_re.16,convolved_re.17,convolved_re.18,convolved_re.19,convolved_re.20,convolved_re.21,convolved_re.22,convolved_re.23,convolved_re.24,convolved_re.25,convolved_re.26,convolved_re.27,convolved_re.28,convolved_re.29,convolved_re.30,convolved_re.31,convolved_re.32,convolved_re.33,convolved_re.34,convolved_re.35,convolved_re.36,convolved_re.37,convolved_re.38,convolved_re.39,convolved_re.40,convolved_re.41,convolved_re.42,convolved_re.43,convolved_re.44,convolved_re.45,convolved_re.46,convolved_re.47,convolved_re.48,convolved_re.49,convolved_re.50
-73.6931,0.939497,0.000286319,10,1023,0,120.589,1.09965,-0.092562,-0.558778,34.4699,47.9439,-10.9449,60.963,-88.0876,91.5483,18.7299,-145.162,-94.479,-44.7948,90.1812,-34.3734,24.9308,-127.786,-81.2894,-72.1104,261.081,-6.40831,167.406,46.3369,-68.7118,-433.331,64.4101,44.0816,8.42779,-7.09903,97.3341,-18.7102,154.996,21.3921,-30.2476,129.912,-13.8435,56.3068,-47.3667,-4.90648,3.54342,-33.0884,-89.7367,-33.1763,-3.34757,-20.889,-81.3277,240.073,79.3842,88.6293,41.168,-210.135,-60.8801,-11.0836,0.0662508,0.385401,0.488487,-0.653498,1.08498,-1.4986,0.859006,-0.226414,-0.862271,0.923651,0.457619,-0.302857,-0.93178,2.17559,-0.446414,0.160638,-1.18642,0.6718,0.874691,1.22169,-0.483618,-0.522349,1.74495,-0.819982,0.251995,0.371462,-0.167199,0.541877,-1.38825,1.88546,1.41,1.97946,-0.538859,0.933244,-0.570381,0.0504688,0.175708,-0.343058,0.74405,0.294332,-0.805966,-0.999874,-0.388703,-1.82341,0.178098,0.739775,-1.48814,0.0979754,-1.52547,-0.793623,0.00185712,0.36383,14.7548,20.7562,-4.27853,25.4804,-36.7053,37.8515,8.67373,-62.0944,-40.9845,-18.3689,38.8286,-14.9023,9.89018,-52.7675,-35.0272,-30.628,110.409,-2.19741,72.099,20.7378,-29.6924,-185.239,28.8637,18.1474,3.79557,-2.73157,41.3811,-7.54799,65.001,10.6279,-11.7764,56.9883,-6.33424,24.7601,-20.6576,-2.05243,1.65147,-14.3863,-37.6806,-13.9154,-2.07063,-9.70696,-34.9975,100.94,34.0006,38.3918,16.3718,-89.5476,-27.183,-5.36031
-73.4268,0.847715,0.000286319,10,1023,0,113.396,1.13833,-0.0972796,-0.591639,34.3824,44.7422,-12.1938,59.9251,-88.3489,91.254,18.4773,-145.85,-94.3295,-44.0632,90.0696,-34.9817,27.9553,-132.897,-82.2753,-72.1407,270.159,-7.60148,169.07,46.4345,-68.6766,-428.118,64.357,43.2356,8.40117,-8.41486,96.6501,-20.7839,152.598,23.4958,-29.991,129.5,-13.2159,56.3491,-46.1026,-5.63486,1.13333,-32.5201,-91.7254,-32.5964,-4.88244,-21.1116,-72.6745,242.461,78.9541,85.4828,40.0157,-211.818,-60.7021,-11.5155,0.0682574,0.355881,0.457307,-0.775798,1.04768,-1.50275,0.844116,-0.245229,-0.942445,0.781149,0.549199,-0.362137,-0.840162,2.06475,-0.433782,0.117073,-1.2738,0.565825,0.904759,1.19705,-0.523791,-0.484373,1.70718,-0.837792,0.208167,0.341009,-0.21302,0.637857,-1.33924,1.76886,1.63735,2.00704,-0.497221,0.936293,-0.543148,0.120326,0.24334,-0.200282,0.634026,0.322321,-0.784167,-1.01467,-0.319839,-1.77132,0.0582298,0.773355,-1.41577,0.088264,-1.60593,-0.829283,0.00184483,0.356259,14.566,19.1692,-4.77951,24.6692,-36.4474,37.3084,8.47566,-61.7532,-40.5683,-17.9703,38.4549,-15.0547,11.1245,-54.4331,-35.0726,-30.3533,112.999,-2.75425,72.0827,20.5583,-29.4055,-181.078,28.5318,17.5756,3.71277,-3.27792,40.6206,-8.26015,63.3302,11.3357,-11.3441,56.2665,-5.97675,24.5336,-19.8936,-2.28167,0.673565,-13.8859,-38.2044,-13.4988,-2.68982,-9.72434,-30.9292,100.91,33.3696,36.6988,15.7528,-89.3277,-26.908,-5.52554
-75.2008,0.824609,0.000286319,10,1023,0,135.776,1.19132,-0.0890205,-0.665955,34.9664,40.8794,-26.3087,65.2133,-88.9689,93.6731,18.1487,-143.848,-95.3796,-40.3088,89.3601,-35.5456,28.2242,-136.052,-84.2515,-70.1162,278.923,-8.18213,181.093,43.2209,-64.9717,-427.275,63.0485,43.8609,9.37685,-7.54044,99.0302,-18.6295,152.593,24.8245,-32.8813,128.249,-15.8872,56.1537,-44.3097,-4.51946,-1.07479,-35.3455,-86.5675,-34.4377,-10.4342,-21.2123,-62.7369,229.16,79.4731,82.5148,42.8732,-211.336,-65.3206,-11.5371,0.0650734,0.569034,0.436307,-0.643274,0.91217,-1.40955,0.522276,-0.311649,-1.0123,0.622812,0.738018,-0.381133,-0.912496,1.85685,-0.374209,0.058235,-1.18759,0.862699,0.916571,1.26976,-0.490341,-0.583863,1.46054,-0.873379,0.327227,0.80948,-0.232328,0.610512,-1.3615,1.81302,1.41465,2.06119,-0.466042,0.909395,-0.521717,0.234813,0.393757,-0.470945,0.785854,0.44089,-0.835074,-0.980265,-0.409115,-1.69606,0.161688,0.840805,-1.40766,0.152463,-1.32918,-0.689173,0.00191452,0.339403,14.4573,17.3027,-10.4832,26.3417,-35.9092,37.4428,7.9008,-59.5113,-40.1142,-16.099,37.4116,-14.9527,10.8853,-54.5372,-35.0114,-28.8369,113.937,-2.66944,75.3458,18.8368,-27.1635,-176.49,27.1598,17.3586,4.12874,-2.44835,40.6065,-7.1782,61.7537,11.7,-12.3956,54.5071,-6.9235,23.8716,-18.6773,-1.67093,-0.122725,-14.9433,-35.0226,-13.8282,-4.97708,-9.53512,-26.1769,93.0236,32.8702,34.6752,16.5175,-86.9356,-27.989,-5.31284
-75.8902,0.946374,0.000286319,10,1023,0,132.89,1.16545,-0.0894548,-0.599057,34.6047,38.0802,-31.1928,64.3434,-89.1636,92.7358,18.0805,-149.293,-95.519,-40.0808,88.7586,-34.9024,28.0431,-138.852,-83.8454,-70.4367,274.011,-5.89976,184.416,40.2475,-67.4763,-422.743,60.3129,43.1769,10.8297,-5.39209,97.0035,-18.9413,149.42,24.1654,-34.8855,128.798,-17.6196,55.4293,-40.9489,-5.37469,1.00617,-35.0654,-86.0851,-33.8665,-8.11259,-21.1661,-64.2301,232.443,79.3472,80.2272,48.782,-207.392,-55.1865,-10.7252,0.0612725,0.676564,0.435735,-0.764575,0.818553,-1.36986,0.608009,-0.219397,-1.05848,0.728121,0.768147,-0.349743,-0.961466,1.98741,-0.280971,0.00864313,-1.21845,0.822554,0.725644,1.30693,-0.416261,-0.591142,1.40984,-0.856858,0.131501,0.800891,-0.210415,0.665198,-1.24738,1.84324,1.21759,2.28608,-0.436444,0.970601,-0.661098,0.149972,0.471155,-0.62204,0.782877,0.376445,-1.02182,-1.0956,-0.361658,-1.60213,0.0860748,0.822426,-1.32124,0.142797,-1.08492,-0.779,0.00199476,0.354559,14.6194,16.5771,-12.7835,26.4773,-36.8844,37.9455,8.10119,-63.0357,-41.0683,-16.2909,37.9886,-14.9765,11.035,-56.8663,-35.5285,-29.6501,114.392,-1.82324,78.2304,17.996,-28.7451,-178.469,26.5271,17.4911,4.66546,-1.62689,40.6739,-7.44074,61.9104,11.6556,-13.7102,56.0667,-7.76932,24.118,-17.7725,-2.1425,0.802165,-15.2639,-35.6168,-13.9569,-4.2367,-9.7921,-27.3344,96.5822,33.478,34.4401,19.478,-87.207,-24.1077,-5.14166
-73.1896,0.999944,0.000286319,10,1023,0,135.925,1.18545,-0.0922006,-0.6811,35.2957,39.0937,-23.4365,63.1251,-89.4365,92.5408,17.4449,-150.225,-99.058,-39.5115,89.1339,-34.5358,27.4037,-138.643,-83.6496,-72.4845,273.292,-5.9967,184.282,38.6006,-67.0366,-426.367,63.6434,44.6477,11.256,-5.97869,96.384,-18.4627,149.257,21.2734,-35.4265,130.529,-16.5432,55.6443,-35.7318,-4.53934,0.330044,-34.7904,-82.9992,-31.9819,-7.72631,-21.5519,-74.509,237.111,78.7025,81.2635,48.3237,-202.634,-65.4564,-9.9358,0.00790077,0.638197,0.431405,-1.01315,0.820346,-1.42384,0.454275,-0.222346,-1.1169,0.861092,0.829522,-0.209679,-0.976606,1.93837,-0.217453,-0.0421324,-1.17574,0.874577,0.790288,1.32422,-0.328138,-0.624188,1.33895,-0.878621,0.0868946,0.903498,-0.213689,0.654754,-1.13179,1.95424,1.10847,2.36693,-0.40565,0.977994,-0.574127,0.247517,0.429716,-0.594522,0.780016,0.405696,-1.00218,-1.17765,-0.335696,-1.53011,0.0154039,0.735768,-1.17554,0.149027,-0.795695,-0.759632,0.0017604,0.336016,14.4737,16.5441,-9.25482,25.0486,-35.9905,36.7711,7.5206,-61.7564,-41.5128,-15.4936,37.2108,-14.3267,10.4367,-55.2488,-34.4642,-29.7448,111.061,-1.74532,76.1789,16.901,-27.7449,-175.271,27.1777,17.5846,4.68449,-1.71437,39.3325,-7.03411,60.2563,10.3121,-13.6176,55.431,-7.11138,23.6048,-15.1138,-1.65893,0.485435,-14.7446,-33.3848,-12.7784,-3.98355,-9.79349,-30.8139,95.9423,32.2718,33.9084,18.8494,-82.9357,-27.4782,-4.69155
-71.6719,0.818095,0.000286319,10,1023,0,127.46,1.14062,-0.0947737,-0.518658,34.769,42.3558,-27.742,65.0858,-91.0347,93.1383,16.7219,-147.078,-98.2584,-37.7498,89.3647,-35.0542,28.9343,-146.488,-83.0083,-73.241,278.197,-7.07656,195.138,35.4092,-66.3396,-427.137,59.8387,46.6575,11.4975,-6.4982,94.6346,-17.7149,153.905,24.7008,-35.6946,128.77,-17.7011,56.5658,-38.4351,-4.01967,1.49573,-35.4447,-89.0258,-31.7895,-6.18262,-22.335,-72.5841,231.272,77.1264,84.3183,46.3528,-206.918,-63.6027,-8.11333,0.0207966,0.634979,0.356018,-1.05952,0.917106,-1.28844,0.428345,-0.1801,-1.04462,0.871399,0.83602,-0.238305,-1.05398,1.75648,-0.206902,-0.0215419,-1.27889,0.839189,0.728644,1.47732,-0.358234,-0.687883,1.35319,-0.638084,0.266279,0.74963,-0.173071,0.690492,-1.16835,2.00504,1.20898,2.45591,-0.406225,0.943796,-0.500361,0.144412,0.35687,-0.543698,0.916214,0.309245,-1.06401,-1.13599,-0.328133,-1.33879,0.0293278,0.683864,-1.12227,0.162809,-0.850105,-0.865987,0.00167849,0.373166,15.035,18.7984,-11.7014,27.2751,-38.5966,39.2113,7.5622,-63.6732,-43.27,-15.6162,39.2632,-15.3304,11.6638,-61.8853,-36.0195,-31.6537,119.156,-2.39233,84.8671,16.4647,-28.9392,-185.048,26.9188,19.6487,5.17719,-2.21341,40.7406,-7.1053,65.5546,12.257,-14.4612,57.567,-7.96764,25.181,-16.9983,-1.62197,0.928628,-15.7409,-37.7295,-13.4867,-3.51301,-10.547,-31.6127,98.8386,33.3382,36.963,19.1337,-89.2499,-28.1464,-4.1902
-71.6089,0.951295,0.000286319,10,1023,0,127.76,1.18648,-0.115318,-0.831192,35.1868,43.3192,-19.2158,68.715,-88.0144,92.5951,16.8991,-149.334,-94.2774,-39.2686,91.587,-36.4483,28.3178,-151.737,-80.8034,-70.2956,265.145,-4.98421,194.392,34.7425,-67.0128,-424.495,59.0976,47.0735,9.82519,-6.27089,97.0252,-19.3009,154.337,26.4492,-36.2483,127.883,-22.2609,56.9333,-49.6291,-4.40438,6.08753,-35.6549,-95.0014,-29.9584,-3.4671,-22.9962,-86.0788,244.91,78.046,76.1284,42.9776,-208.942,-44.6631,-6.89397,0.0324675,0.567298,0.29541,-0.926755,0.906519,-1.27809,0.746842,-0.0852291,-1.10443,0.832236,0.917502,-0.353384,-0.977893,1.66739,-0.458833,-0.00426601,-1.42638,0.496697,0.626839,1.26543,-0.23827,-0.828201,1.40105,-0.514725,0.242763,0.66947,-0.173754,0.371518,-1.21398,2.0679,1.38747,2.15754,-0.315406,0.803379,-0.294972,0.114318,0.453345,-0.361061,1.13711,0.291622,-1.20355,-1.00765,-0.254154,-1.38027,-0.149335,0.68583,-1.11584,0.112285,-0.927831,-0.982302,0.00159917,0.303393,13.7317,17.3456,-7.23764,25.9898,-33.5235,34.9974,7.20525,-58.2342,-37.6412,-14.5998,36.4373,-14.4909,10.2131,-57.7071,-31.8545,-27.3825,102.079,-1.5267,76.2355,14.5878,-26.2992,-166.024,24.1868,17.9047,4.02936,-1.88364,37.6446,-7.20729,59.0983,12.0274,-12.96,51.609,-8.93349,22.8451,-19.5759,-1.62002,2.74936,-14.1883,-36.0523,-11.4249,-2.3549,-9.79763,-33.7383,94.2363,30.2729,30.2231,15.8077,-81.2856,-18.1699,-3.50494
-73.2042,0.999864,0.000286319,10,1023,0,117.254,1.12159,-0.130581,-0.705524,33.8891,46.6844,-21.3912,70.5521,-87.4171,91.5248,16.6244,-145.145,-95.6228,-39.012,91.4807,-38.4532,24.613,-156.305,-81.002,-71.0706,264.277,-7.04014,197.587,32.0789,-63.8535,-425.692,59.4374,45.1951,11.2496,-4.61856,96.1353,-19.3764,152.054,21.5739,-38.3068,129.224,-19.2455,57.5666,-56.4752,-4.03396,11.6587,-35.2893,-94.5544,-33.511,-1.90058,-22.7592,-85.7252,248.762,77.4762,75.7194,46.7481,-207.481,-40.1908,-6.65529,0.0463417,0.593436,0.23453,-1.11778,0.816748,-1.4147,0.861698,-0.00575488,-1.15376,0.395862,0.874703,-0.313029,-0.84938,1.69683,-0.431959,0.0868008,-1.28659,0.29762,0.404988,1.28405,-0.240545,-0.871321,1.50773,-0.537929,0.336113,0.786873,-0.243917,0.327892,-1.37163,1.9817,1.40367,1.95446,-0.296625,0.912143,-0.381986,0.235547,0.470507,-0.50069,1.19659,0.203128,-1.07945,-1.02741,-0.278527,-1.29775,-0.371718,0.756769,-1.1206,0.0842876,-0.865175,-1.06108,0.0016046,0.330589,13.816,19.4657,-8.505,27.7694,-34.8724,36.0532,7.46389,-59.0153,-39.8208,-15.537,37.9084,-15.8898,9.31183,-62.1599,-33.2859,-28.8237,106.393,-2.61876,80.6631,14.0927,-26.1573,-173.784,25.3987,17.9346,4.84868,-1.23394,38.8856,-7.60946,60.6974,10.3925,-14.4257,54.137,-8.06722,24.1508,-23.2733,-1.44734,5.12495,-14.757,-37.4634,-13.4582,-1.65589,-10.0937,-35.0807,100.076,31.1949,31.4039,18.0893,-84.2852,-17.048,-3.57395
-70.8198,0.832945,0.000286319,10,1023,0,118.79,1.30984,-0.12362,-0.765605,33.8582,42.461,-34.2935,63.9807,-87.4357,90.7079,14.5583,-143.998,-96.0667,-39.8842,93.974,-38.1754,20.4023,-160.009,-78.9421,-72.6105,282.142,-9.03331,188.727,32.6788,-64.632,-440.366,60.1761,48.1573,10.8056,-6.65042,99.4317,-13.3222,141.668,18.9598,-34.1153,128.193,-18.3447,58.4146,-44.3544,-7.01832,5.45303,-35.7288,-92.7112,-32.4864,-5.58008,-22.5213,-61.0536,258.527,78.949,72.9467,46.544,-202.583,-45.0998,-4.6465,0.0362569,0.748535,0.143049,-0.927549,0.909651,-1.39475,1.04613,-0.155481,-0.976239,0.101784,1.05698,-0.275829,-1.01069,1.57338,-0.668066,-0.0171899,-1.23911,-0.00167241,0.155283,1.16618,-0.0932807,-0.738948,1.49813,-0.533704,0.158792,0.697445,-0.264808,0.349247,-1.31887,1.75788,1.50151,1.63093,-0.326939,0.981836,-0.48221,0.179339,0.372437,-0.907829,1.1968,0.387599,-1.02851,-0.776081,-0.39154,-1.21561,-0.423445,0.846851,-1.10377,0.105485,-0.771088,-1.02751,0.00175686,0.317431,13.5187,17.5345,-13.544,24.723,-34.0821,34.9849,6.66419,-57.4959,-39.0786,-15.8054,38.3116,-15.4366,7.29309,-62.4461,-32.0018,-28.9416,111.379,-3.60017,75.3154,13.9824,-25.8259,-176.048,25.2113,18.7445,4.43604,-2.07325,39.3939,-5.0189,55.3497,9.00572,-12.3507,52.4185,-7.57846,24.083,-18.0688,-2.64787,2.48014,-14.9841,-35.9465,-12.6221,-3.07278,-9.61344,-24.6467,101.99,31.1027,29.761,17.6308,-80.6202,-18.6044,-2.70003
-71.5324,0.990625,0.000286319,10,1023,0,121.786,1.2718,-0.136236,-0.798454,33.8112,43.7743,-29.0963,62.3505,-86.408,90.9955,14.5356,-140.945,-96.4392,-40.6937,95.2019,-37.7671,18.8335,-154.124,-78.5983,-70.729,281.302,-6.5199,188.728,33.3829,-65.102,-445.59,60.757,48.0909,10.5894,-7.3232,100.629,-13.9312,137.168,19.2368,-32.9044,128.208,-20.4932,58.8877,-46.2806,-6.07433,6.52416,-35.6515,-95.7721,-36.7487,-0.462796,-23.2919,-59.3732,257.624,79.5915,71.582,46.8457,-201.258,-52.4676,-4.55252,0.0385779,0.709261,0.0876442,-0.93626,0.997056,-1.33201,1.03718,-0.140468,-0.990287,0.048495,1.01603,-0.243799,-1.10769,1.39862,-0.678469,0.0426034,-1.23354,0.00646359,0.124528,1.12509,-0.115823,-0.69985,1.50707,-0.628525,0.119738,0.736693,-0.163442,0.160752,-1.43248,1.81716,1.5239,1.72547,-0.401205,0.906646,-0.435994,0.151878,0.382339,-0.890107,1.11793,0.363027,-1.14674,-0.815138,-0.347347,-1.20171,-0.426294,0.921339,-1.19176,0.0642281,-0.638668,-0.947212,0.001735,0.310356,13.3512,17.8329,-11.389,23.784,-33.2104,34.7394,6.58726,-55.6388,-38.8123,-15.9901,38.3463,-15.0799,6.49913,-59.5519,-31.5254,-27.8267,109.788,-2.56299,74.4482,14.0847,-25.7416,-176.111,25.1853,18.4223,4.27087,-2.27302,39.5045,-5.35437,52.8446,9.08695,-11.6964,51.9376,-8.406,23.9504,-18.5932,-2.26671,2.88755,-14.7833,-36.7988,-14.1748,-1.13462,-9.85222,-23.6771,100.487,30.9992,28.9632,17.4641,-79.2277,-21.1988,-2.57997
-72.7746,0.999997,0.000286319,10,1023,0,128.95,1.26752,-0.15314,-0.358975,34.227,46.1687,-31.3657,64.1251,-87.9182,91.1962,15.1608,-138.239,-93.2732,-41.163,93.4086,-36.6587,11.4423,-159.043,-75.2868,-71.0838,281.169,-7.9889,176.459,33.9453,-63.7995,-445.105,60.0972,48.9459,13.3901,-9.05145,102.136,-16.3439,143.285,28.7163,-29.1524,127.733,-20.3882,58.2805,-49.9221,-6.85774,2.73927,-34.3005,-105.782,-33.8614,14.867,-23.4641,-59.68,250.343,82.9254,75.0338,47.1599,-204.884,-53.7994,-4.59324,0.0648399,0.469035,0.141371,-1.03594,0.79731,-1.36349,1.07502,-0.0988754,-0.994445,0.089313,0.964758,-0.155775,-0.902948,1.38035,-0.654591,0.0489752,-1.32636,-0.182705,0.125045,1.00549,-0.155608,-0.758082,1.55182,-0.562973,0.221535,0.47362,-0.195742,0.155317,-1.47946,1.82903,1.48369,1.91673,-0.401101,0.90114,-0.569125,0.0717386,0.262314,-0.618672,0.961429,0.321953,-1.2043,-0.663466,-0.566797,-1.0355,-0.521454,0.863066,-1.21219,0.119348,-0.890246,-0.950326,0.00178134,0.411208,15.5695,21.2944,-14.1139,28.2817,-39.2535,40.3053,7.69935,-62.7583,-43.0564,-18.5962,43.0951,-16.7419,4.49551,-71.0567,-34.64,-32.1943,126.474,-3.76265,80.109,16.1635,-29.0484,-202.408,28.441,21.7618,6.24152,-3.74083,46.1619,-7.29172,63.8353,14.4244,-12.0802,59.3895,-9.55251,27.1179,-23.0732,-3.0545,1.44336,-16.0278,-47.2274,-15.1069,5.81713,-11.1485,-27.496,112.72,37.2012,34.6852,20.4538,-92.8099,-25.0777,-2.81195
-73.3579,0.966085,0.000286319,10,1023,0,113.622,1.27635,-0.149384,-0.286145,32.6931,47.5597,-12.5617,64.4128,-87.8397,91.2195,15.4702,-140.292,-96.9892,-41.0905,94.5872,-38.8558,22.4575,-153.26,-73.8029,-72.0402,289.204,-8.4911,160.75,37.1596,-61.8338,-438.877,60.2126,50.6944,10.7719,-8.00607,99.0608,-13.0206,143.107,23.1929,-30.185,129.571,-13.4982,56.9475,-44.3244,-8.77987,1.2081,-35.0108,-106.672,-34.9807,5.8812,-23.3194,-73.2711,246.947,83.7356,71.3451,46.3023,-199.996,-60.7947,-6.76639,0.123844,0.489666,0.159635,-1.27306,0.757275,-1.43768,0.851393,-0.171153,-0.946638,0.201905,1.19003,-0.124893,-1.08334,1.23349,-0.719907,0.0552418,-1.33103,-0.290437,0.216991,0.789442,-0.274284,-0.830792,1.70568,-0.628772,0.195328,0.614978,-0.23731,0.404519,-1.40908,1.90848,1.60609,1.90523,-0.321927,0.617297,-0.58285,0.0895551,0.297859,-0.273706,0.800244,0.363226,-1.18098,-0.677881,-0.512125,-1.31032,-0.290549,0.764203,-1.19576,0.118253,-0.809321,-1.00449,0.00123994,0.428948,15.2342,22.3956,-5.69687,28.8684,-40.1075,41.1585,7.80785,-65.1003,-45.6323,-18.877,44.7039,-18.089,9.58171,-70.0445,-34.7231,-33.321,132.929,-4.15182,74.6094,17.8057,-28.8433,-203.878,29.1742,23.0021,5.13623,-3.24299,45.6971,-5.72432,65.2099,12.1831,-12.7654,61.4456,-6.49449,26.8396,-20.9677,-3.9984,0.784571,-16.4208,-48.7966,-15.9255,1.83122,-11.3118,-34.3198,113.374,38.5595,33.6184,20.5396,-92.5317,-28.7664,-3.89268
-74.5504,0.999886,0.000286319,10,1023,0,128.496,1.21937,-0.139244,0.0567652,36.2141,46.9323,-12.4559,64.4104,-87.2233,88.8621,15.4186,-138.172,-101.683,-42.9541,91.2496,-34.9839,11.1796,-151.242,-72.928,-70.6736,295.184,-7.11551,162.357,36.1317,-60.4479,-435.237,55.6269,51.6748,11.9823,-6.85303,94.3841,-15.2309,136.352,19.7183,-30.9981,135.315,-19.9699,56.7121,-45.6288,-8.0184,-7.364,-35.2347,-108.453,-40.9148,8.76872,-21.9191,-75.0373,250.064,89.6445,80.0927,43.5894,-202.095,-43.6935,-5.29271,0.0821816,0.351857,0.157447,-1.85904,0.666033,-1.80005,1.00586,-0.16222,-0.985983,0.727478,1.36427,-0.333784,-1.18418,0.917193,-0.687186,-0.123753,-1.12832,-0.327513,0.394909,0.828338,-0.457686,-0.764764,1.55235,-0.811442,0.212213,0.597254,-0.23161,0.718562,-1.42683,1.91709,1.59339,1.65051,-0.159215,0.655755,-0.730793,-0.233715,0.318674,-0.581314,0.720868,0.54201,-0.999679,-0.743265,-0.646317,-1.97031,-0.0542028,0.629891,-1.2185,0.156175,-0.507785,-0.911842,0.00106256,0.514187,18.4194,24.042,-6.20593,31.3631,-43.7618,43.8024,8.51898,-70.1725,-52.2452,-21.2726,47.2185,-17.971,4.84317,-76.0471,-37.4567,-35.9209,148.885,-3.83616,82.5976,18.8977,-30.9688,-221.218,29.2873,25.6358,6.22345,-3.0585,47.6955,-7.22192,68.1422,11.3343,-14.6068,69.7611,-10.2366,29.2126,-23.6452,-4.22858,-3.51176,-18.2707,-54.4882,-20.3678,3.74935,-11.632,-38.4977,125.42,45.4159,41.0495,21.2525,-102.362,-22.5085,-3.31919
-75.4161,0.877934,0.000286319,10,1023,0,119.136,1.22142,-0.13809,0.096547,36.4568,45.775,-12.4818,64.8152,-87.2696,88.5504,15.55,-139.519,-100.799,-42.8116,91.1016,-35.1471,13.7943,-152.668,-73.0397,-69.8443,294.273,-6.98527,162.982,36.0273,-60.5314,-434.294,56.2346,51.3339,12.0795,-6.84716,94.3798,-15.4644,136.461,18.8746,-30.4383,135.132,-21.2769,56.8268,-46.1801,-8.15992,-6.35801,-35.3534,-109.018,-40.536,7.46424,-21.973,-76.1472,251.211,89.211,82.0151,43.3757,-202.521,-42.9143,-5.26215,0.0774002,0.34173,0.163136,-1.88875,0.723946,-1.76215,0.970895,-0.132403,-0.988883,0.739855,1.39664,-0.346167,-1.19401,0.922703,-0.671386,-0.130518,-1.09001,-0.289305,0.402578,0.79198,-0.469295,-0.73603,1.53193,-0.784271,0.256313,0.5895,-0.202766,0.734833,-1.40504,1.96585,1.58308,1.65032,-0.193623,0.676353,-0.737103,-0.23539,0.345451,-0.562479,0.715689,0.567199,-0.991301,-0.753145,-0.647683,-1.95834,-0.0107131,0.639414,-1.22809,0.134968,-0.466496,-0.877029,0.00105658,0.524118,18.7162,23.6687,-6.27709,31.877,-44.1754,44.1149,8.6301,-71.5135,-52.2827,-21.4056,47.5999,-18.2312,6.23786,-77.5168,-37.8534,-35.8445,149.891,-3.77545,83.7111,18.9893,-31.3108,-222.83,29.8442,25.7377,6.36052,-3.09852,48.1747,-7.40955,68.8877,11.0183,-14.4898,70.3148,-11.0256,29.5572,-24.1489,-4.33958,-3.01646,-18.486,-55.3146,-20.3598,3.13723,-11.7679,-39.4279,127.248,45.6613,42.426,21.3576,-103.581,-22.2904,-3.2988
